order_id,order_date,shipping_date,scheduled_shipping_days,actual_shipping_days,shipping_mode,carrier_name,customer_id,customer_segment,market,order_region,order_country,category_name,product_name,order_item_quantity,sales,discount,profit,late_delivery
14351,2025-02-23,2025-02-27,4,4,Second Class,NordHaul Logistics,1355,Corporate,Europe,Southern Europe,Portugal,Sporting Goods,4-Person Camping Tent,3,579.26,0.01,29.47,0
14352,2024-03-27,2024-03-31,6,4,Standard Class,Atlas Freight Co.,1095,Corporate,USCA,East of USA,United States,Apparel,Thermal Work Gloves,5,388.76,0.02,27.98,0
14353,2024-12-20,2024-12-27,6,7,Standard Class,Atlas Freight Co.,1278,Home Office,Europe,Southern Europe,Italy,Toys & Games,1000-Piece Jigsaw Puzzle,4,281.24,0.06,16.44,1
14354,2024-01-01,2024-01-07,6,6,Standard Class,NordHaul Logistics,2022,Home Office,LATAM,Central America,Costa Rica,Health & Beauty,Vitamin C Serum,4,162.77,0.14,12.77,0
14355,2025-07-01,2025-07-05,4,4,Second Class,NordHaul Logistics,1330,Corporate,USCA,US Center,United States,Garden & Outdoor,Patio Heater,1,121.24,0.06,-17.66,0
14356,2025-03-17,2025-03-21,6,4,Standard Class,Pacific Crest Carriers,2757,Home Office,Pacific Asia,Eastern Asia,Japan,Sporting Goods,Carbon Trekking Poles,3,648.73,0.12,121.59,0
14357,2024-03-11,2024-03-17,6,6,Standard Class,Atlas Freight Co.,1193,Home Office,Pacific Asia,Oceania,New Zealand,Sporting Goods,Insulated Hydration Pack,2,431.69,0.15,-5.09,0
14358,2024-12-30,2025-01-04,2,5,First Class,SwiftShip Express,2972,Corporate,Europe,Southern Europe,Portugal,Footwear,Steel-Toe Work Boots,4,514.4,0.19,49.26,1
14359,2024-11-08,2024-11-12,6,4,Standard Class,Pacific Crest Carriers,3186,Corporate,Pacific Asia,Oceania,Australia,Electronics,4K Action Camera,2,738.82,0.14,30.3,0
14360,2025-05-06,2025-05-12,6,6,Standard Class,SwiftShip Express,2792,Consumer,LATAM,South America,Colombia,Furniture,Walnut Bookshelf,4,1851.27,0.17,216.07,0
14361,2024-12-30,2025-01-03,2,4,First Class,SwiftShip Express,3360,Home Office,Pacific Asia,Oceania,New Zealand,Footwear,Waterproof Hiking Boots,2,197.07,0.11,18.01,1
14362,2024-12-01,2024-12-07,6,6,Standard Class,Pacific Crest Carriers,3348,Consumer,Europe,Southern Europe,Portugal,Health & Beauty,Aromatherapy Diffuser,5,204.56,0.23,10.74,0
14363,2025-08-29,2025-09-03,6,5,Standard Class,Atlas Freight Co.,1116,Corporate,USCA,East of USA,United States,Sporting Goods,Insulated Hydration Pack,3,649.29,0.19,92.31,0
14364,2025-01-13,2025-01-20,6,7,Standard Class,NordHaul Logistics,1854,Consumer,Europe,Northern Europe,Denmark,Sporting Goods,Pro Composite Basketball,2,325.95,0.11,84.98,1
14365,2025-08-17,2025-08-18,2,1,First Class,Atlas Freight Co.,2900,Corporate,Europe,Eastern Europe,Hungary,Health & Beauty,Digital Body Scale,5,201.95,0.05,34.11,0
14366,2025-10-08,2025-10-09,2,1,First Class,NordHaul Logistics,1849,Home Office,Europe,Northern Europe,Norway,Furniture,Standing Desk Pro,4,1735.74,0.18,502.91,0
14367,2025-09-11,2025-09-17,6,6,Standard Class,Pacific Crest Carriers,2842,Consumer,Pacific Asia,South Asia,Pakistan,Electronics,4K Action Camera,2,674.33,0.11,213.54,0
14368,2025-11-28,2025-12-04,2,6,First Class,SwiftShip Express,2935,Consumer,LATAM,Caribbean,Dominican Republic,Health & Beauty,Electric Toothbrush,1,35.77,0.06,1.71,1
14369,2025-05-24,2025-05-27,2,3,First Class,SwiftShip Express,3492,Consumer,Pacific Asia,Southeast Asia,Indonesia,Apparel,Performance Rain Jacket,5,433.05,0.15,164.36,1
14370,2025-02-14,2025-02-18,4,4,Second Class,Atlas Freight Co.,1824,Home Office,Europe,Southern Europe,Portugal,Electronics,Smart Fitness Watch,1,364.96,0.1,20.53,0
14371,2025-01-22,2025-01-25,1,3,Same Day,SwiftShip Express,1869,Consumer,Europe,Eastern Europe,Czechia,Garden & Outdoor,Patio Heater,1,99.11,0.19,-8.61,1
14372,2024-05-29,2024-06-02,6,4,Standard Class,Atlas Freight Co.,1060,Corporate,Pacific Asia,Eastern Asia,Japan,Automotive Parts,Ceramic Brake Pad Set,4,539.4,0.07,83.59,0
14373,2025-08-27,2025-08-31,6,4,Standard Class,NordHaul Logistics,1713,Home Office,Europe,Southern Europe,Portugal,Sporting Goods,Pro Composite Basketball,1,175.59,0.12,36.91,0
14374,2025-05-21,2025-05-23,1,2,Same Day,SwiftShip Express,1701,Consumer,Pacific Asia,Oceania,Australia,Garden & Outdoor,Patio Heater,3,267.57,0.09,116.31,1
14375,2025-09-29,2025-10-03,6,4,Standard Class,Pacific Crest Carriers,2132,Consumer,Pacific Asia,Southeast Asia,Indonesia,Health & Beauty,Aromatherapy Diffuser,5,244.14,0.21,62.78,0
14376,2025-05-27,2025-05-28,1,1,Same Day,SwiftShip Express,2052,Consumer,USCA,West of USA,United States,Health & Beauty,Aromatherapy Diffuser,3,108.7,0.11,35.36,0
14377,2024-12-16,2024-12-19,1,3,Same Day,NordHaul Logistics,3141,Consumer,Pacific Asia,Oceania,New Zealand,Apparel,Performance Rain Jacket,5,390.61,0.06,125.55,1
14378,2024-08-03,2024-08-06,4,3,Second Class,SwiftShip Express,2934,Corporate,Europe,Northern Europe,Denmark,Electronics,Wireless Earbuds Pro,2,688.54,0.22,18.95,0
14379,2025-12-20,2025-12-24,4,4,Second Class,Atlas Freight Co.,2821,Consumer,LATAM,Caribbean,Cuba,Furniture,Modular Conference Table,4,2073.47,0.23,425.35,0
14380,2025-06-19,2025-06-22,4,3,Second Class,NordHaul Logistics,1013,Home Office,Europe,Northern Europe,Sweden,Footwear,Court Sneakers,2,261.38,0.09,5.47,0
14381,2025-09-30,2025-10-06,6,6,Standard Class,Pacific Crest Carriers,2179,Consumer,USCA,West of USA,United States,Footwear,Steel-Toe Work Boots,2,225.15,0.22,30.94,0
14382,2025-03-03,2025-03-09,4,6,Second Class,SwiftShip Express,2823,Corporate,LATAM,Central America,Costa Rica,Electronics,Noise-Cancelling Headphones,3,1039.42,0.12,136.17,1
14383,2025-01-07,2025-01-11,6,4,Standard Class,Atlas Freight Co.,1611,Corporate,LATAM,Caribbean,Dominican Republic,Office Supplies,Whiteboard Marker Set,2,112.96,0.18,19.72,0
14384,2024-01-26,2024-02-03,4,8,Second Class,Pacific Crest Carriers,2062,Consumer,Pacific Asia,South Asia,Bangladesh,Sporting Goods,Pro Composite Basketball,1,162.31,0.07,61.97,1
14385,2024-02-20,2024-02-26,6,6,Standard Class,Pacific Crest Carriers,2817,Consumer,Pacific Asia,Eastern Asia,Japan,Toys & Games,RC Off-Road Buggy,2,115.37,0.04,38.7,0
14386,2025-05-30,2025-06-04,6,5,Standard Class,Atlas Freight Co.,2986,Consumer,Africa,West Africa,Nigeria,Health & Beauty,Digital Body Scale,4,142.15,0.13,17.31,0
14387,2024-06-12,2024-06-13,2,1,First Class,SwiftShip Express,3136,Consumer,LATAM,Central America,Panama,Toys & Games,RC Off-Road Buggy,3,143.67,0.1,9.08,0
14388,2024-02-29,2024-03-06,6,6,Standard Class,Atlas Freight Co.,2074,Home Office,USCA,East of USA,United States,Office Supplies,Gel Pen 24-Pack,3,124.16,0.0,39.11,0
14389,2025-07-20,2025-07-26,6,6,Standard Class,SwiftShip Express,1999,Consumer,USCA,East of USA,United States,Toys & Games,1000-Piece Jigsaw Puzzle,1,52.91,0.01,8.38,0
14390,2025-03-28,2025-03-30,1,2,Same Day,SwiftShip Express,1956,Corporate,USCA,Canada,Canada,Garden & Outdoor,Expandable Garden Hose,4,419.38,0.16,139.52,1
14391,2024-03-22,2024-03-26,6,4,Standard Class,NordHaul Logistics,2671,Corporate,Europe,Southern Europe,Greece,Electronics,Noise-Cancelling Headphones,3,1147.26,0.09,-290.06,0
14392,2024-12-30,2025-01-04,6,5,Standard Class,SwiftShip Express,2048,Home Office,Europe,Southern Europe,Portugal,Footwear,Court Sneakers,1,140.07,0.01,17.63,0
14393,2024-12-08,2024-12-11,2,3,First Class,SwiftShip Express,2000,Consumer,LATAM,Central America,Mexico,Office Supplies,Heavy-Duty Stapler,4,230.61,0.11,75.28,1
14394,2024-01-03,2024-01-09,6,6,Standard Class,Atlas Freight Co.,1420,Corporate,USCA,Canada,Canada,Automotive Parts,Ceramic Brake Pad Set,2,348.73,0.03,-25.63,0
14395,2025-03-17,2025-03-20,4,3,Second Class,Atlas Freight Co.,2196,Consumer,LATAM,Central America,Guatemala,Apparel,Thermal Work Gloves,1,81.13,0.04,-9.4,0
14396,2024-10-16,2024-10-22,6,6,Standard Class,NordHaul Logistics,1593,Corporate,Europe,Western Europe,United Kingdom,Apparel,Performance Rain Jacket,2,156.11,0.19,-17.03,0
14397,2025-10-03,2025-10-08,6,5,Standard Class,NordHaul Logistics,2312,Corporate,Europe,Northern Europe,Sweden,Automotive Parts,Ceramic Brake Pad Set,3,442.08,0.02,62.24,0
14398,2024-03-25,2024-03-31,6,6,Standard Class,NordHaul Logistics,3221,Consumer,USCA,US Center,United States,Sporting Goods,Insulated Hydration Pack,3,693.56,0.12,7.95,0
14399,2025-09-10,2025-09-15,6,5,Standard Class,NordHaul Logistics,2939,Consumer,Europe,Western Europe,United Kingdom,Garden & Outdoor,Expandable Garden Hose,3,317.84,0.08,58.56,0
14400,2024-01-05,2024-01-09,6,4,Standard Class,Atlas Freight Co.,2195,Consumer,Europe,Eastern Europe,Czechia,Toys & Games,Building Blocks Mega Set,5,325.98,0.24,89.84,0
14401,2025-07-11,2025-07-17,2,6,First Class,SwiftShip Express,3443,Corporate,USCA,West of USA,United States,Footwear,Trail Running Shoes,3,290.15,0.01,4.81,1
14402,2025-07-25,2025-07-28,4,3,Second Class,Atlas Freight Co.,3450,Corporate,USCA,Canada,Canada,Apparel,Merino Base Layer,4,386.47,0.11,79.17,0
14403,2024-10-24,2024-11-01,6,8,Standard Class,SwiftShip Express,2110,Consumer,USCA,West of USA,United States,Sporting Goods,Carbon Trekking Poles,4,780.68,0.17,104.78,1
14404,2024-07-23,2024-07-27,4,4,Second Class,Atlas Freight Co.,2908,Corporate,Pacific Asia,Southeast Asia,Malaysia,Office Supplies,Heavy-Duty Stapler,5,252.27,0.24,-50.91,0
14405,2024-04-13,2024-04-21,6,8,Standard Class,Pacific Crest Carriers,1855,Consumer,LATAM,Central America,Guatemala,Toys & Games,RC Off-Road Buggy,5,333.72,0.08,-11.32,1
14406,2024-09-05,2024-09-09,1,4,Same Day,SwiftShip Express,3196,Consumer,LATAM,Central America,Panama,Apparel,Thermal Work Gloves,4,266.41,0.16,54.25,1
14407,2025-05-03,2025-05-03,2,0,First Class,SwiftShip Express,1933,Corporate,Europe,Western Europe,France,Sporting Goods,4-Person Camping Tent,5,770.11,0.06,167.08,0
14408,2025-06-13,2025-06-14,2,1,First Class,NordHaul Logistics,1645,Home Office,Europe,Western Europe,France,Apparel,Thermal Work Gloves,1,95.99,0.16,-9.99,0
14409,2024-05-12,2024-05-16,6,4,Standard Class,NordHaul Logistics,1334,Consumer,Europe,Eastern Europe,Romania,Electronics,Wireless Earbuds Pro,4,1210.87,0.02,119.68,0
14410,2024-01-09,2024-01-12,1,3,Same Day,Pacific Crest Carriers,3106,Corporate,Pacific Asia,Oceania,Australia,Office Supplies,Gel Pen 24-Pack,3,121.18,0.07,-27.16,1
14411,2025-02-13,2025-02-17,4,4,Second Class,NordHaul Logistics,1742,Home Office,Europe,Southern Europe,Italy,Automotive Parts,Ceramic Brake Pad Set,2,355.9,0.11,41.35,0
14412,2025-02-27,2025-03-05,6,6,Standard Class,Atlas Freight Co.,3033,Consumer,USCA,West of USA,United States,Health & Beauty,Aromatherapy Diffuser,4,154.87,0.02,33.46,0
14413,2025-12-16,2025-12-24,6,8,Standard Class,Atlas Freight Co.,1216,Consumer,LATAM,South America,Chile,Toys & Games,1000-Piece Jigsaw Puzzle,5,339.48,0.05,-44.73,1
14414,2025-07-09,2025-07-13,6,4,Standard Class,Atlas Freight Co.,2252,Consumer,Africa,Southern Africa,Botswana,Toys & Games,Building Blocks Mega Set,3,209.39,0.03,-8.76,0
14415,2025-02-05,2025-02-06,2,1,First Class,NordHaul Logistics,2069,Consumer,USCA,East of USA,United States,Electronics,Smart Fitness Watch,4,1201.17,0.24,-114.64,0
14416,2025-03-08,2025-03-11,4,3,Second Class,Atlas Freight Co.,2097,Corporate,Europe,Eastern Europe,Hungary,Apparel,Merino Base Layer,5,330.43,0.13,49.11,0
14417,2025-04-16,2025-04-21,6,5,Standard Class,NordHaul Logistics,1418,Consumer,Europe,Eastern Europe,Poland,Furniture,Walnut Bookshelf,1,390.45,0.15,94.94,0
14418,2024-11-25,2024-11-27,1,2,Same Day,NordHaul Logistics,1184,Corporate,Africa,North Africa,Algeria,Electronics,Portable Bluetooth Speaker,3,935.38,0.2,360.37,1
14419,2025-05-09,2025-05-16,4,7,Second Class,Atlas Freight Co.,1866,Home Office,Africa,East Africa,Kenya,Office Supplies,Heavy-Duty Stapler,5,209.3,0.09,-25.64,1
14420,2024-05-22,2024-05-26,6,4,Standard Class,Atlas Freight Co.,2175,Corporate,Europe,Eastern Europe,Hungary,Furniture,Modular Conference Table,3,1695.18,0.03,192.4,0
14421,2025-08-29,2025-09-03,1,5,Same Day,SwiftShip Express,2983,Consumer,LATAM,Caribbean,Dominican Republic,Automotive Parts,LED Headlight Kit,1,177.51,0.04,49.7,1
14422,2025-09-21,2025-09-27,6,6,Standard Class,Atlas Freight Co.,2156,Consumer,Africa,Southern Africa,Botswana,Footwear,Trail Running Shoes,1,115.38,0.17,19.26,0
14423,2024-11-13,2024-11-16,2,3,First Class,Pacific Crest Carriers,1614,Consumer,Pacific Asia,Southeast Asia,Vietnam,Automotive Parts,LED Headlight Kit,2,282.45,0.24,-28.41,1
14424,2024-11-29,2024-11-29,2,0,First Class,Pacific Crest Carriers,1656,Home Office,Pacific Asia,South Asia,India,Office Supplies,Heavy-Duty Stapler,1,46.51,0.11,4.21,0
14425,2024-12-29,2024-12-31,2,2,First Class,SwiftShip Express,2529,Consumer,Europe,Western Europe,France,Footwear,Steel-Toe Work Boots,1,134.77,0.08,37.94,0
14426,2025-08-19,2025-08-25,6,6,Standard Class,Atlas Freight Co.,2089,Consumer,USCA,East of USA,United States,Sporting Goods,Insulated Hydration Pack,1,164.73,0.22,20.23,0
14427,2024-05-08,2024-05-12,6,4,Standard Class,Pacific Crest Carriers,3252,Consumer,Pacific Asia,South Asia,Bangladesh,Footwear,Trail Running Shoes,2,201.93,0.1,46.17,0
14428,2024-09-06,2024-09-12,6,6,Standard Class,NordHaul Logistics,2099,Consumer,Europe,Western Europe,Netherlands,Footwear,Waterproof Hiking Boots,1,107.36,0.03,29.09,0
14429,2025-03-24,2025-03-26,4,2,Second Class,Atlas Freight Co.,2417,Corporate,USCA,West of USA,United States,Electronics,Portable Bluetooth Speaker,1,355.93,0.06,-37.33,0
14430,2025-05-21,2025-05-26,6,5,Standard Class,NordHaul Logistics,1159,Corporate,Europe,Eastern Europe,Czechia,Garden & Outdoor,Solar Path Lights 8-Pack,4,444.81,0.2,-5.2,0
14431,2024-08-03,2024-08-11,6,8,Standard Class,SwiftShip Express,1484,Consumer,Europe,Southern Europe,Portugal,Office Supplies,Gel Pen 24-Pack,1,58.31,0.22,0.39,1
14432,2024-03-26,2024-03-31,6,5,Standard Class,Pacific Crest Carriers,3125,Consumer,Pacific Asia,Eastern Asia,Japan,Furniture,Modular Conference Table,1,390.77,0.2,40.15,0
14433,2025-01-05,2025-01-09,6,4,Standard Class,Pacific Crest Carriers,1861,Corporate,Pacific Asia,Southeast Asia,Indonesia,Automotive Parts,LED Headlight Kit,3,424.45,0.25,45.69,0
14434,2025-04-11,2025-04-16,6,5,Standard Class,Atlas Freight Co.,2052,Consumer,Africa,Southern Africa,South Africa,Garden & Outdoor,Patio Heater,1,93.91,0.03,24.69,0
14435,2025-07-13,2025-07-19,6,6,Standard Class,NordHaul Logistics,2475,Consumer,Pacific Asia,Southeast Asia,Malaysia,Electronics,Portable Bluetooth Speaker,1,278.07,0.12,-0.99,0
14436,2024-01-03,2024-01-05,2,2,First Class,NordHaul Logistics,1144,Consumer,Europe,Western Europe,Netherlands,Furniture,Ergonomic Office Chair,4,2171.42,0.17,774.9,0
14437,2024-01-13,2024-01-17,6,4,Standard Class,NordHaul Logistics,2266,Consumer,Europe,Northern Europe,Finland,Electronics,4K Action Camera,4,1333.32,0.24,462.51,0
14438,2024-10-09,2024-10-12,2,3,First Class,Pacific Crest Carriers,1865,Home Office,Pacific Asia,South Asia,India,Footwear,Steel-Toe Work Boots,5,619.5,0.24,163.09,1
14439,2025-02-15,2025-02-21,6,6,Standard Class,NordHaul Logistics,1371,Consumer,LATAM,Caribbean,Cuba,Garden & Outdoor,Cordless Hedge Trimmer,1,100.08,0.09,39.33,0
14440,2024-01-03,2024-01-07,4,4,Second Class,Atlas Freight Co.,2045,Consumer,Pacific Asia,South Asia,Bangladesh,Garden & Outdoor,Solar Path Lights 8-Pack,1,96.4,0.22,8.76,0
14441,2024-05-06,2024-05-08,2,2,First Class,SwiftShip Express,2116,Consumer,Europe,Western Europe,United Kingdom,Electronics,Wireless Earbuds Pro,1,291.81,0.13,-34.42,0
14442,2024-11-01,2024-11-05,4,4,Second Class,NordHaul Logistics,1465,Corporate,Europe,Western Europe,France,Office Supplies,Laser Printer Paper 10-Ream,3,168.88,0.02,-14.51,0
14443,2024-07-22,2024-07-26,6,4,Standard Class,Atlas Freight Co.,2357,Consumer,LATAM,Caribbean,Jamaica,Furniture,Walnut Bookshelf,4,1626.72,0.01,245.35,0
14444,2025-06-02,2025-06-04,4,2,Second Class,Atlas Freight Co.,2865,Home Office,Pacific Asia,Southeast Asia,Vietnam,Toys & Games,Strategy Board Game,1,61.07,0.25,3.55,0
14445,2024-01-26,2024-02-03,6,8,Standard Class,Atlas Freight Co.,1668,Consumer,LATAM,Central America,Guatemala,Furniture,Standing Desk Pro,5,2900.85,0.24,8.98,1
14446,2025-10-10,2025-10-16,6,6,Standard Class,Atlas Freight Co.,3416,Consumer,Pacific Asia,Oceania,Australia,Health & Beauty,Vitamin C Serum,5,186.0,0.16,46.41,0
14447,2024-05-03,2024-05-03,2,0,First Class,NordHaul Logistics,2531,Consumer,Europe,Northern Europe,Norway,Office Supplies,Gel Pen 24-Pack,5,239.58,0.17,23.61,0
14448,2024-11-17,2024-11-24,6,7,Standard Class,Atlas Freight Co.,2932,Corporate,Africa,North Africa,Egypt,Toys & Games,1000-Piece Jigsaw Puzzle,3,195.61,0.15,-17.85,1
14449,2025-12-21,2025-12-26,6,5,Standard Class,SwiftShip Express,1175,Consumer,Pacific Asia,South Asia,India,Sporting Goods,4-Person Camping Tent,2,347.59,0.2,-24.31,0
14450,2025-04-28,2025-05-04,6,6,Standard Class,SwiftShip Express,2918,Corporate,USCA,West of USA,United States,Sporting Goods,4-Person Camping Tent,4,684.94,0.07,191.72,0
14451,2025-12-29,2026-01-02,4,4,Second Class,NordHaul Logistics,1841,Corporate,USCA,East of USA,United States,Footwear,Court Sneakers,5,494.9,0.06,-54.57,0
14452,2024-01-15,2024-01-21,6,6,Standard Class,Atlas Freight Co.,2775,Corporate,USCA,US Center,United States,Automotive Parts,All-Weather Floor Mats,3,361.29,0.13,-33.24,0
14453,2025-06-09,2025-06-11,1,2,Same Day,SwiftShip Express,3010,Consumer,USCA,US Center,United States,Apparel,Trail Running Shorts,3,219.87,0.05,67.08,1
14454,2024-02-25,2024-03-02,6,6,Standard Class,NordHaul Logistics,1625,Consumer,Europe,Western Europe,France,Apparel,Thermal Work Gloves,5,433.36,0.13,104.46,0
14455,2025-03-22,2025-03-26,6,4,Standard Class,NordHaul Logistics,1648,Corporate,Europe,Western Europe,Germany,Sporting Goods,Pro Composite Basketball,5,795.43,0.24,282.24,0
14456,2024-08-25,2024-08-27,4,2,Second Class,SwiftShip Express,1148,Consumer,Pacific Asia,Southeast Asia,Philippines,Sporting Goods,Pro Composite Basketball,3,645.58,0.08,163.18,0
14457,2025-07-21,2025-07-23,1,2,Same Day,Atlas Freight Co.,2512,Corporate,Pacific Asia,Eastern Asia,China,Automotive Parts,OBD-II Diagnostic Scanner,5,729.6,0.15,157.95,1
14458,2024-03-31,2024-04-05,6,5,Standard Class,NordHaul Logistics,2935,Consumer,Pacific Asia,Eastern Asia,South Korea,Garden & Outdoor,Patio Heater,5,522.16,0.22,83.63,0
14459,2025-10-16,2025-10-19,4,3,Second Class,Atlas Freight Co.,2025,Consumer,Pacific Asia,South Asia,India,Automotive Parts,OBD-II Diagnostic Scanner,4,554.67,0.14,90.19,0
14460,2024-12-16,2024-12-16,2,0,First Class,Atlas Freight Co.,1402,Corporate,LATAM,Caribbean,Cuba,Toys & Games,Building Blocks Mega Set,2,126.13,0.03,37.01,0
14461,2025-01-14,2025-01-16,2,2,First Class,Atlas Freight Co.,1791,Consumer,LATAM,South America,Colombia,Apparel,Merino Base Layer,5,446.33,0.16,-8.42,0
14462,2025-02-20,2025-02-25,6,5,Standard Class,Atlas Freight Co.,2007,Consumer,Pacific Asia,Southeast Asia,Philippines,Toys & Games,RC Off-Road Buggy,4,195.43,0.15,15.07,0
14463,2024-01-26,2024-01-27,2,1,First Class,SwiftShip Express,3290,Home Office,Pacific Asia,Oceania,Australia,Furniture,Modular Conference Table,2,1124.52,0.08,-58.86,0
14464,2024-08-14,2024-08-16,4,2,Second Class,Atlas Freight Co.,1310,Consumer,USCA,East of USA,United States,Office Supplies,Whiteboard Marker Set,1,50.16,0.15,7.78,0
14465,2025-06-01,2025-06-05,6,4,Standard Class,Atlas Freight Co.,1858,Consumer,Pacific Asia,South Asia,Pakistan,Apparel,Thermal Work Gloves,4,342.68,0.19,78.63,0
14466,2025-12-02,2025-12-08,6,6,Standard Class,Atlas Freight Co.,2595,Corporate,LATAM,Central America,Panama,Furniture,Ergonomic Office Chair,1,489.16,0.2,96.46,0
14467,2025-12-19,2025-12-26,6,7,Standard Class,Atlas Freight Co.,1591,Consumer,LATAM,South America,Colombia,Electronics,Portable Bluetooth Speaker,2,570.88,0.2,-23.19,1
14468,2025-01-26,2025-02-01,6,6,Standard Class,NordHaul Logistics,3211,Consumer,Europe,Northern Europe,Norway,Apparel,Thermal Work Gloves,3,236.38,0.13,70.89,0
14469,2024-07-07,2024-07-08,2,1,First Class,NordHaul Logistics,3273,Home Office,Europe,Eastern Europe,Czechia,Electronics,Noise-Cancelling Headphones,5,1487.19,0.19,29.22,0
14470,2024-12-14,2024-12-16,4,2,Second Class,NordHaul Logistics,1950,Corporate,USCA,Canada,Canada,Automotive Parts,All-Weather Floor Mats,2,302.37,0.01,23.5,0
14471,2024-12-04,2024-12-07,2,3,First Class,Pacific Crest Carriers,2864,Corporate,Pacific Asia,South Asia,Pakistan,Footwear,Waterproof Hiking Boots,5,690.58,0.18,190.55,1
14472,2024-10-16,2024-10-16,1,0,Same Day,SwiftShip Express,2889,Consumer,USCA,West of USA,United States,Automotive Parts,LED Headlight Kit,1,148.69,0.06,19.36,0
14473,2024-09-20,2024-09-22,2,2,First Class,SwiftShip Express,2704,Consumer,Pacific Asia,South Asia,India,Garden & Outdoor,Patio Heater,4,358.76,0.02,30.04,0
14474,2025-09-25,2025-09-30,6,5,Standard Class,NordHaul Logistics,1466,Corporate,Europe,Eastern Europe,Czechia,Office Supplies,Laser Printer Paper 10-Ream,2,96.96,0.12,50.67,0
14475,2024-10-12,2024-10-12,2,0,First Class,Pacific Crest Carriers,1123,Consumer,Pacific Asia,Eastern Asia,China,Garden & Outdoor,Cordless Hedge Trimmer,4,380.75,0.05,65.37,0
14476,2024-01-22,2024-01-25,2,3,First Class,NordHaul Logistics,1868,Consumer,LATAM,Caribbean,Dominican Republic,Electronics,Portable Bluetooth Speaker,2,811.47,0.24,102.36,1
